"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2018-02-15","36","44","25"
"USW00014764","43.64222","-70.30444","13.7","2018-02-16","40","46","27"
"USW00014764","43.64222","-70.30444","13.7","2018-02-17","28","35","20"
"USW00014764","43.64222","-70.30444","13.7","2018-02-18","34","40","21"
"USW00014764","43.64222","-70.30444","13.7","2018-02-19","29","42","16"
"USW00014764","43.64222","-70.30444","13.7","2018-02-20","41","44","37"
"USW00014764","43.64222","-70.30444","13.7","2018-02-21","45","68","35"
"USW00014764","43.64222","-70.30444","13.7","2018-02-22","41","45","28"
"USW00014764","43.64222","-70.30444","13.7","2018-02-23","31","36","24"
"USW00014764","43.64222","-70.30444","13.7","2018-02-24","40","52","31"
"USW00014764","43.64222","-70.30444","13.7","2018-02-25","34","38","30"
"USW00014764","43.64222","-70.30444","13.7","2018-02-26","38","50","30"
"USW00014764","43.64222","-70.30444","13.7","2018-02-27","37","48","25"
"USW00014764","43.64222","-70.30444","13.7","2018-02-28","43","58","34"
"USW00014764","43.64222","-70.30444","13.7","2018-03-01","42","52","34"
"USW00014764","43.64222","-70.30444","13.7","2018-03-02","36","40","32"
"USW00014764","43.64222","-70.30444","13.7","2018-03-03","39","44","35"
"USW00014764","43.64222","-70.30444","13.7","2018-03-04","39","42","32"
"USW00014764","43.64222","-70.30444","13.7","2018-03-05","36","43","31"
"USW00014764","43.64222","-70.30444","13.7","2018-03-06","34","39","31"
"USW00014764","43.64222","-70.30444","13.7","2018-03-07","33","33","31"
"USW00014764","43.64222","-70.30444","13.7","2018-03-08","31","33","29"
"USW00014764","43.64222","-70.30444","13.7","2018-03-09","30","35","20"
"USW00014764","43.64222","-70.30444","13.7","2018-03-10","32","39","22"
"USW00014764","43.64222","-70.30444","13.7","2018-03-11","35","41","29"
"USW00014764","43.64222","-70.30444","13.7","2018-03-12","32","37","23"
"USW00014764","43.64222","-70.30444","13.7","2018-03-13","32","36","28"
"USW00014764","43.64222","-70.30444","13.7","2018-03-14","33","38","32"
"USW00014764","43.64222","-70.30444","13.7","2018-03-15","35","40","32"
"USW00014764","43.64222","-70.30444","13.7","2018-03-16","32","36","24"
"USW00014764","43.64222","-70.30444","13.7","2018-03-17","24","30","14"
"USW00014764","43.64222","-70.30444","13.7","2018-03-18","18","28","8"
"USW00014764","43.64222","-70.30444","13.7","2018-03-19","22","33","10"
"USW00014764","43.64222","-70.30444","13.7","2018-03-20","28","39","18"
"USW00014764","43.64222","-70.30444","13.7","2018-03-21","31","39","26"
"USW00014764","43.64222","-70.30444","13.7","2018-03-22","36","43","30"
"USW00014764","43.64222","-70.30444","13.7","2018-03-23","38","46","27"
"USW00014764","43.64222","-70.30444","13.7","2018-03-24","39","45","33"
"USW00014764","43.64222","-70.30444","13.7","2018-03-25","35","39","27"
"USW00014764","43.64222","-70.30444","13.7","2018-03-26","33","41","24"
"USW00014764","43.64222","-70.30444","13.7","2018-03-27","34","47","21"
"USW00014764","43.64222","-70.30444","13.7","2018-03-28","40","48","32"
"USW00014764","43.64222","-70.30444","13.7","2018-03-29","39","50","29"
"USW00014764","43.64222","-70.30444","13.7","2018-03-30","46","58","41"
"USW00014764","43.64222","-70.30444","13.7","2018-03-31","43","52","35"
"USW00014764","43.64222","-70.30444","13.7","2018-04-01","46","57","31"
"USW00014764","43.64222","-70.30444","13.7","2018-04-02","34","38","27"
"USW00014764","43.64222","-70.30444","13.7","2018-04-03","35","45","28"
"USW00014764","43.64222","-70.30444","13.7","2018-04-04","38","44","37"
"USW00014764","43.64222","-70.30444","13.7","2018-04-05","35","40","26"
"USW00014764","43.64222","-70.30444","13.7","2018-04-06","31","40","23"
"USW00014764","43.64222","-70.30444","13.7","2018-04-07","39","46","30"
"USW00014764","43.64222","-70.30444","13.7","2018-04-08","36","44","26"
"USW00014764","43.64222","-70.30444","13.7","2018-04-09","34","43","26"
"USW00014764","43.64222","-70.30444","13.7","2018-04-10","35","40","27"
"USW00014764","43.64222","-70.30444","13.7","2018-04-11","35","45","25"
"USW00014764","43.64222","-70.30444","13.7","2018-04-12","41","50","28"
"USW00014764","43.64222","-70.30444","13.7","2018-04-13","50","62","42"
"USW00014764","43.64222","-70.30444","13.7","2018-04-14","45","48","32"
"USW00014764","43.64222","-70.30444","13.7","2018-04-15","30","33","27"
"USW00014764","43.64222","-70.30444","13.7","2018-04-16","35","47","33"
"USW00014764","43.64222","-70.30444","13.7","2018-04-17","44","47","37"
"USW00014764","43.64222","-70.30444","13.7","2018-04-18","42","53","34"
"USW00014764","43.64222","-70.30444","13.7","2018-04-19","43","48","38"
"USW00014764","43.64222","-70.30444","13.7","2018-04-20","43","52","35"
"USW00014764","43.64222","-70.30444","13.7","2018-04-21","45","57","31"
"USW00014764","43.64222","-70.30444","13.7","2018-04-22","47","60","32"
"USW00014764","43.64222","-70.30444","13.7","2018-04-23","48","62","32"
"USW00014764","43.64222","-70.30444","13.7","2018-04-24","49","64","36"
"USW00014764","43.64222","-70.30444","13.7","2018-04-25","50","54","47"
"USW00014764","43.64222","-70.30444","13.7","2018-04-26","53","67","47"
"USW00014764","43.64222","-70.30444","13.7","2018-04-27","51","60","40"
"USW00014764","43.64222","-70.30444","13.7","2018-04-28","50","60","45"
"USW00014764","43.64222","-70.30444","13.7","2018-04-29","47","52","43"
"USW00014764","43.64222","-70.30444","13.7","2018-04-30","44","48","37"
"USW00014764","43.64222","-70.30444","13.7","2018-05-01","46","60","33"
"USW00014764","43.64222","-70.30444","13.7","2018-05-02","67","90","49"
"USW00014764","43.64222","-70.30444","13.7","2018-05-03","72","80","50"
"USW00014764","43.64222","-70.30444","13.7","2018-05-04","55","66","50"
"USW00014764","43.64222","-70.30444","13.7","2018-05-05","62","73","51"
"USW00014764","43.64222","-70.30444","13.7","2018-05-06","59","67","49"
"USW00014764","43.64222","-70.30444","13.7","2018-05-07","55","64","43"
"USW00014764","43.64222","-70.30444","13.7","2018-05-08","50","62","40"
"USW00014764","43.64222","-70.30444","13.7","2018-05-09","50","60","45"
"USW00014764","43.64222","-70.30444","13.7","2018-05-10","48","61","43"
"USW00014764","43.64222","-70.30444","13.7","2018-05-11","58","65","45"
"USW00014764","43.64222","-70.30444","13.7","2018-05-12","49","55","35"
"USW00014764","43.64222","-70.30444","13.7","2018-05-13","48","57","37"
"USW00014764","43.64222","-70.30444","13.7","2018-05-14","53","61","49"
"USW00014764","43.64222","-70.30444","13.7","2018-05-15","60","76","50"
"USW00014764","43.64222","-70.30444","13.7","2018-05-16","53","56","48"
"USW00014764","43.64222","-70.30444","13.7","2018-05-17","56","71","47"
"USW00014764","43.64222","-70.30444","13.7","2018-05-18","56","61","43"
"USW00014764","43.64222","-70.30444","13.7","2018-05-19","48","57","37"
"USW00014764","43.64222","-70.30444","13.7","2018-05-20","60","79","49"
"USW00014764","43.64222","-70.30444","13.7","2018-05-21","63","78","44"
"USW00014764","43.64222","-70.30444","13.7","2018-05-22","58","62","50"
"USW00014764","43.64222","-70.30444","13.7","2018-05-23","62","78","52"
"USW00014764","43.64222","-70.30444","13.7","2018-05-24","54","59","49"
"USW00014764","43.64222","-70.30444","13.7","2018-05-25","67","88","50"
"USW00014764","43.64222","-70.30444","13.7","2018-05-26","71","75","57"
"USW00014764","43.64222","-70.30444","13.7","2018-05-27","56","58","48"
"USW00014764","43.64222","-70.30444","13.7","2018-05-28","51","58","48"
"USW00014764","43.64222","-70.30444","13.7","2018-05-29","67","86","54"
"USW00014764","43.64222","-70.30444","13.7","2018-05-30","63","69","53"
"USW00014764","43.64222","-70.30444","13.7","2018-05-31","63","77","52"
"USW00014764","43.64222","-70.30444","13.7","2018-06-01","69","80","62"
"USW00014764","43.64222","-70.30444","13.7","2018-06-02","73","83","55"
"USW00014764","43.64222","-70.30444","13.7","2018-06-03","58","60","48"
"USW00014764","43.64222","-70.30444","13.7","2018-06-04","50","51","46"
"USW00014764","43.64222","-70.30444","13.7","2018-06-05","49","55","46"
"USW00014764","43.64222","-70.30444","13.7","2018-06-06","53","62","50"
"USW00014764","43.64222","-70.30444","13.7","2018-06-07","56","64","50"
"USW00014764","43.64222","-70.30444","13.7","2018-06-08","64","78","52"
"USW00014764","43.64222","-70.30444","13.7","2018-06-09","64","78","46"
"USW00014764","43.64222","-70.30444","13.7","2018-06-10","62","73","47"
"USW00014764","43.64222","-70.30444","13.7","2018-06-11","59","67","51"
"USW00014764","43.64222","-70.30444","13.7","2018-06-12","65","84","47"
"USW00014764","43.64222","-70.30444","13.7","2018-06-13","71","82","62"
"USW00014764","43.64222","-70.30444","13.7","2018-06-14","68","75","54"
"USW00014764","43.64222","-70.30444","13.7","2018-06-15","59","69","52"
"USW00014764","43.64222","-70.30444","13.7","2018-06-16","69","85","51"
"USW00014764","43.64222","-70.30444","13.7","2018-06-17","64","69","54"
"USW00014764","43.64222","-70.30444","13.7","2018-06-18","68","91","55"
"USW00014764","43.64222","-70.30444","13.7","2018-06-19","73","78","57"
"USW00014764","43.64222","-70.30444","13.7","2018-06-20","67","78","51"
"USW00014764","43.64222","-70.30444","13.7","2018-06-21","67","74","56"
"USW00014764","43.64222","-70.30444","13.7","2018-06-22","62","70","51"
"USW00014764","43.64222","-70.30444","13.7","2018-06-23","59","66","53"
"USW00014764","43.64222","-70.30444","13.7","2018-06-24","62","73","54"
"USW00014764","43.64222","-70.30444","13.7","2018-06-25","65","71","53"
"USW00014764","43.64222","-70.30444","13.7","2018-06-26","63","76","50"
"USW00014764","43.64222","-70.30444","13.7","2018-06-27","67","82","54"
"USW00014764","43.64222","-70.30444","13.7","2018-06-28","65","67","61"
"USW00014764","43.64222","-70.30444","13.7","2018-06-29","73","85","64"
"USW00014764","43.64222","-70.30444","13.7","2018-06-30","75","85","65"
"USW00014764","43.64222","-70.30444","13.7","2018-07-01","78","88","69"
"USW00014764","43.64222","-70.30444","13.7","2018-07-02","71","76","64"
"USW00014764","43.64222","-70.30444","13.7","2018-07-03","74","88","64"
"USW00014764","43.64222","-70.30444","13.7","2018-07-04","81","93","68"
"USW00014764","43.64222","-70.30444","13.7","2018-07-05","79","89","67"
"USW00014764","43.64222","-70.30444","13.7","2018-07-06","79","87","60"
"USW00014764","43.64222","-70.30444","13.7","2018-07-07","66","78","51"
"USW00014764","43.64222","-70.30444","13.7","2018-07-08","67","80","52"
"USW00014764","43.64222","-70.30444","13.7","2018-07-09","71","84","58"
"USW00014764","43.64222","-70.30444","13.7","2018-07-10","74","89","59"
"USW00014764","43.64222","-70.30444","13.7","2018-07-11","72","79","59"
"USW00014764","43.64222","-70.30444","13.7","2018-07-12","69","81","58"
"USW00014764","43.64222","-70.30444","13.7","2018-07-13","69","76","60"
"USW00014764","43.64222","-70.30444","13.7","2018-07-14","64","72","56"
"USW00014764","43.64222","-70.30444","13.7","2018-07-15","68","75","63"
"USW00014764","43.64222","-70.30444","13.7","2018-07-16","68","78","62"
"USW00014764","43.64222","-70.30444","13.7","2018-07-17","69","80","64"
"USW00014764","43.64222","-70.30444","13.7","2018-07-18","72","80","63"
"USW00014764","43.64222","-70.30444","13.7","2018-07-19","68","78","53"
"USW00014764","43.64222","-70.30444","13.7","2018-07-20","68","81","54"
"USW00014764","43.64222","-70.30444","13.7","2018-07-21","66","76","54"
"USW00014764","43.64222","-70.30444","13.7","2018-07-22","63","70","58"
"USW00014764","43.64222","-70.30444","13.7","2018-07-23","72","78","70"
"USW00014764","43.64222","-70.30444","13.7","2018-07-24","71","75","68"
"USW00014764","43.64222","-70.30444","13.7","2018-07-25","72","79","68"
"USW00014764","43.64222","-70.30444","13.7","2018-07-26","72","78","67"
"USW00014764","43.64222","-70.30444","13.7","2018-07-27","73","81","61"
"USW00014764","43.64222","-70.30444","13.7","2018-07-28","73","81","67"
"USW00014764","43.64222","-70.30444","13.7","2018-07-29","73","82","63"
"USW00014764","43.64222","-70.30444","13.7","2018-07-30","71","81","59"
"USW00014764","43.64222","-70.30444","13.7","2018-07-31","72","82","63"
"USW00014764","43.64222","-70.30444","13.7","2018-08-01","71","79","64"
"USW00014764","43.64222","-70.30444","13.7","2018-08-02","78","90","71"
"USW00014764","43.64222","-70.30444","13.7","2018-08-03","79","87","70"
"USW00014764","43.64222","-70.30444","13.7","2018-08-04","73","78","67"
"USW00014764","43.64222","-70.30444","13.7","2018-08-05","73","83","66"
"USW00014764","43.64222","-70.30444","13.7","2018-08-06","78","93","66"
"USW00014764","43.64222","-70.30444","13.7","2018-08-07","81","93","71"
"USW00014764","43.64222","-70.30444","13.7","2018-08-08","78","83","71"
"USW00014764","43.64222","-70.30444","13.7","2018-08-09","78","88","70"
"USW00014764","43.64222","-70.30444","13.7","2018-08-10","76","83","62"
"USW00014764","43.64222","-70.30444","13.7","2018-08-11","67","75","58"
"USW00014764","43.64222","-70.30444","13.7","2018-08-12","67","70","64"
"USW00014764","43.64222","-70.30444","13.7","2018-08-13","68","71","65"
"USW00014764","43.64222","-70.30444","13.7","2018-08-14","68","75","65"
"USW00014764","43.64222","-70.30444","13.7","2018-08-15","73","83","69"
"USW00014764","43.64222","-70.30444","13.7","2018-08-16","76","85","63"
"USW00014764","43.64222","-70.30444","13.7","2018-08-17","68","77","58"
"USW00014764","43.64222","-70.30444","13.7","2018-08-18","74","82","64"
"USW00014764","43.64222","-70.30444","13.7","2018-08-19","68","75","58"
"USW00014764","43.64222","-70.30444","13.7","2018-08-20","67","73","58"
"USW00014764","43.64222","-70.30444","13.7","2018-08-21","64","72","56"
"USW00014764","43.64222","-70.30444","13.7","2018-08-22","68","79","64"
"USW00014764","43.64222","-70.30444","13.7","2018-08-23","68","77","57"
"USW00014764","43.64222","-70.30444","13.7","2018-08-24","67","80","54"
"USW00014764","43.64222","-70.30444","13.7","2018-08-25","68","77","58"
"USW00014764","43.64222","-70.30444","13.7","2018-08-26","69","76","61"
"USW00014764","43.64222","-70.30444","13.7","2018-08-27","74","86","65"
"USW00014764","43.64222","-70.30444","13.7","2018-08-28","80","93","70"
"USW00014764","43.64222","-70.30444","13.7","2018-08-29","81","89","71"
"USW00014764","43.64222","-70.30444","13.7","2018-08-30","77","83","59"
"USW00014764","43.64222","-70.30444","13.7","2018-08-31","64","71","53"
"USW00014764","43.64222","-70.30444","13.7","2018-09-01","62","71","51"
"USW00014764","43.64222","-70.30444","13.7","2018-09-02","67","78","58"
"USW00014764","43.64222","-70.30444","13.7","2018-09-03","76","90","66"
"USW00014764","43.64222","-70.30444","13.7","2018-09-04","78","87","68"
"USW00014764","43.64222","-70.30444","13.7","2018-09-05","73","81","65"
"USW00014764","43.64222","-70.30444","13.7","2018-09-06","77","92","66"
"USW00014764","43.64222","-70.30444","13.7","2018-09-07","66","70","57"
"USW00014764","43.64222","-70.30444","13.7","2018-09-08","62","67","52"
"USW00014764","43.64222","-70.30444","13.7","2018-09-09","55","63","46"
"USW00014764","43.64222","-70.30444","13.7","2018-09-10","54","63","46"
"USW00014764","43.64222","-70.30444","13.7","2018-09-11","63","74","57"
"USW00014764","43.64222","-70.30444","13.7","2018-09-12","67","70","65"
"USW00014764","43.64222","-70.30444","13.7","2018-09-13","68","75","59"
"USW00014764","43.64222","-70.30444","13.7","2018-09-14","67","77","57"
"USW00014764","43.64222","-70.30444","13.7","2018-09-15","62","75","54"
"USW00014764","43.64222","-70.30444","13.7","2018-09-16","69","84","59"
"USW00014764","43.64222","-70.30444","13.7","2018-09-17","70","82","63"
"USW00014764","43.64222","-70.30444","13.7","2018-09-18","71","77","63"
"USW00014764","43.64222","-70.30444","13.7","2018-09-19","62","65","57"
"USW00014764","43.64222","-70.30444","13.7","2018-09-20","58","62","52"
"USW00014764","43.64222","-70.30444","13.7","2018-09-21","59","66","53"
"USW00014764","43.64222","-70.30444","13.7","2018-09-22","65","71","47"
"USW00014764","43.64222","-70.30444","13.7","2018-09-23","53","64","41"
"USW00014764","43.64222","-70.30444","13.7","2018-09-24","52","55","42"
"USW00014764","43.64222","-70.30444","13.7","2018-09-25","50","65","41"
"USW00014764","43.64222","-70.30444","13.7","2018-09-26","67","75","63"
"USW00014764","43.64222","-70.30444","13.7","2018-09-27","65","70","56"
"USW00014764","43.64222","-70.30444","13.7","2018-09-28","58","65","50"
"USW00014764","43.64222","-70.30444","13.7","2018-09-29","56","69","45"
"USW00014764","43.64222","-70.30444","13.7","2018-09-30","55","66","46"
"USW00014764","43.64222","-70.30444","13.7","2018-10-01","52","54","50"
"USW00014764","43.64222","-70.30444","13.7","2018-10-02","52","53","49"
"USW00014764","43.64222","-70.30444","13.7","2018-10-03","54","68","50"
"USW00014764","43.64222","-70.30444","13.7","2018-10-04","59","65","56"
"USW00014764","43.64222","-70.30444","13.7","2018-10-05","56","63","44"
"USW00014764","43.64222","-70.30444","13.7","2018-10-06","51","59","42"
"USW00014764","43.64222","-70.30444","13.7","2018-10-07","59","64","53"
"USW00014764","43.64222","-70.30444","13.7","2018-10-08","52","53","47"
"USW00014764","43.64222","-70.30444","13.7","2018-10-09","63","82","50"
"USW00014764","43.64222","-70.30444","13.7","2018-10-10","74","84","55"
"USW00014764","43.64222","-70.30444","13.7","2018-10-11","54","55","50"
